,value(\)
38387,235.64419142161458
38388,317.26371165871114
38389,244.32950848429581
38390,235.16163816314838
38391,314.49827876758724
38392,237.05134172888825
38393,283.0800532531258
38394,226.84083656553366
38395,280.79165381813647
38396,250.37358811995014
38397,247.33971347293993
38398,171.20192311616444
38399,241.5530351014875
38400,275.8868204805627
38401,217.96423045734656
38402,237.58384924125266
38403,173.00918956488516
38404,218.78418279834892
38405,189.24549590486407
38406,266.33052485393904
38407,297.43587531525037
38408,253.78756949890385
38409,239.5658211494398
38410,212.5050477653981
38411,173.15046217459337
38412,268.5690631279041
38413,227.6195152889926
38414,292.1707678388
38415,240.6068008019998
38416,260.62683484192905
38417,227.21623911995644
38418,221.92565370282838
38419,297.91808711976313
38420,218.3712587403311
38421,294.4474801951734
38422,284.7400580274681
38423,240.21617789969235
38424,253.03724425670265
38425,325.64774849639116
38426,321.55659494034677
38427,225.68783605881418
38428,217.19290862709698
38429,239.27440762539877
38430,304.2045269358312
38431,183.01170532872885
38432,269.2159396389417
38433,209.7864458068609
38434,253.63656046451132
38435,267.98340250267637
38436,265.26083731237895
38437,195.85507956789942
38438,299.3971682162443
38439,221.7777359108824
38440,282.17327900105084
38441,244.04774847525394
38442,306.0146850089962
38443,288.6767014717603
38444,309.59177836528426
38445,277.0611011815275
38446,305.2065265061345
38447,220.86793517221778
38448,252.64619163617164
38449,175.47289451332662
38450,280.65851634428947
38451,257.90843628528233
38452,238.73256008603627
38453,290.53766318430166
38454,226.2066991025746
38455,189.98814823889595
38456,266.85654670793457
38457,213.27066511820948
38458,294.31192236103266
38459,165.9513545178309
38460,204.39967263598697
38461,220.90356607647382
38462,161.18964152799023
38463,210.16358104427894
38464,217.93807994267186
38465,204.95144020320322
38466,214.56172706146828
38467,287.95724297006353
38468,155.34341907395395
38469,347.0967865338353
38470,299.5788089003804
38471,248.05863942764736
38472,217.46714136672142
38473,212.06235503195188
38474,201.08878098170203
38475,318.32224593217495
38476,274.1898063114143
38477,181.93507887040914
38478,243.50436011543152
38479,267.6954575185565
38480,308.05444794565085
38481,240.82466312548004
38482,284.41655034459717
38483,258.87239853332153
38484,307.8208259354079
38485,291.94327132211936
38486,270.0420860068387
38487,247.94791551610857
38488,250.6106071457175
38489,342.98218972359604
38490,277.7356077212316
38491,262.8271687168615
38492,276.1493486210917
38493,279.29349295440244
38494,202.78882280966815
38495,155.01692651709783
38496,202.16343602833666
38497,244.85808400951248
38498,262.0314160728589
38499,180.45471378896787
38500,212.27633299130247
38501,351.6459688533474
38502,263.3073375659502
38503,357.0943331555433
38504,252.35403622539354
38505,277.822842619492
38506,168.50255689796427
38507,349.4395434824533
38508,281.6674807302246
38509,246.244524616046
38510,266.61476495963217
38511,134.2554016506838
38512,268.5389378067482
38513,323.1151877160387
38514,287.54281973095107
38515,188.35974475603157
38516,144.45460998722245
38517,297.90266550896035
38518,232.2443701033067
38519,234.7219375122248
38520,150.54224324917004
38521,251.6628829052079
38522,266.0498096929644
38523,213.26871297524937
38524,275.22593542673576
38525,231.34119328935503
38526,258.78157210179324
38527,305.3461754290852
38528,294.2190921762125
38529,334.8954151389961
38530,230.47415019850578
38531,268.4440040455324
38532,242.04937355445986
38533,274.4343147690415
38534,294.6185506120259
38535,155.40586017170716
38536,207.0390860195838
38537,282.99136376389475
38538,200.18522353262568
38539,157.25372748735396
38540,186.12893891538815
38541,275.40445820200523
38542,245.89092075993094
38543,290.0062880754005
38544,256.9177823205193
38545,202.29278943600926
38546,274.15657578893513
38547,288.0527425844177
38548,216.68086031133316
38549,199.96272066794086
38550,321.5200393010292
38551,243.66865602721143
38552,252.32310474909744
38553,227.5864368885501
38554,290.9175943147262
38555,324.6150551520726
38556,317.258783961395
38557,285.2280851314704
38558,263.8705364104708
38559,205.33233157395836
38560,261.51624505097357
38561,243.4676615357893
38562,85.2710695069911
38563,248.0657445376588
38564,295.2141884092942
38565,168.49604905836725
38566,299.01304063408446
38567,235.34083203886811
38568,300.2707678478435
38569,226.1501018642511
38570,268.46615310007195
38571,272.50252790454215
38572,218.22460938161117
38573,271.1604456789789
38574,304.13153868239704
38575,257.5787868328248
38576,193.18251146375724
38577,257.57506925704223
38578,254.33138011431978
38579,212.69790016814096
38580,289.1220383096339
38581,253.1425021647582
38582,293.48339868913797
38583,197.7550906292065
38584,279.17853990074804
38585,275.3901444897367
38586,235.63025241927363
38587,231.91680379682117
38588,209.15248719102337
38589,296.1970815042392
38590,270.86757407057314
38591,248.85605267581386
38592,215.66766026209814
38593,260.42836687413484
38594,180.02544787244688
38595,295.8089278317416
38596,276.454900687301
38597,295.036642524362
38598,184.1333272027705
38599,205.84420099688975
38600,199.03067753875177
38601,158.9610852677153
38602,335.59129773438275
38603,260.01701195000345
38604,302.3767812897669
38605,256.31250241743277
38606,296.6013096033003
38607,290.8586573431955
38608,292.66120789860497
38609,171.38014391057348
38610,241.9485140670577
38611,264.3568230900241
38612,226.1340086265234
38613,245.10277197147636
38614,335.15246347241776
38615,350.36588011287023
38616,294.8518829704146
38617,184.6766015835194
38618,163.50384084916485
38619,239.29308765456094
38620,219.82175280477355
38621,231.51932693641615
38622,300.9907743926514
38623,194.0363607636057
38624,215.54965463015938
38625,230.74159902050368
38626,245.9163679689494
38627,163.31415053638943
38628,219.09215639650714
38629,338.25962082997694
38630,190.56114005056952
38631,264.81564943105724
38632,314.1272873541731
38633,224.72327600756125
38634,219.56849973194804
38635,180.6188500496113
38636,333.7360680008552
38637,100.1260126522258
38638,283.2567155287718
38639,311.9155238213848
38640,262.4392755768167
38641,226.11702019191034
38642,264.68510116107626
38643,202.8301298667452
38644,316.14146998027974
38645,248.59162746947257
38646,208.13086549669868
38647,220.97475095240546
38648,327.6541926794174
38649,261.72214636134424
38650,255.8103829398107
38651,241.97557179143234
38652,226.04749241752575
38653,342.728497825612
38654,226.22609108755222
38655,268.70248705023266
38656,220.2413127626222
38657,348.8698988583695
38658,187.96670246798482
38659,202.0776257363736
38660,198.3833267114701
38661,213.26262132736488
38662,307.45057696142237
38663,321.21656345062416
38664,292.53310924533355
38665,266.18495135828323
38666,98.496090132798
38667,280.03078308980236
38668,351.69094400681706
38669,257.7907861095833
38670,316.586305999338
38671,283.2037483328446
38672,239.2419860994497
38673,229.32758198986141
38674,200.22186805981806
38675,253.47410466844295
38676,294.2167348641867
38677,236.53423456236024
38678,123.78106523470245
38679,314.2892536280441
38680,210.87716174013508
38681,299.21058215699725
38682,240.2938692327032
38683,237.13608013205956
38684,295.7776834960613
38685,214.70592085226676
38686,226.85799010339824
38687,231.7493013811452
38688,271.67288558280967
38689,252.4530975583018
38690,166.49882949339735
38691,259.3095007696844
38692,188.61117428975248
38693,187.10951431057288
38694,243.504551804483
38695,276.690918791003
38696,279.5381088171579
38697,136.66631138018067
38698,286.48346421612007
38699,355.38640937484735
38700,244.67501578807023
38701,222.33131016509233
38702,290.85460741754827
38703,111.59361969158971
38704,187.70054863896505
38705,226.01740344616908
38706,280.14093119216835
38707,313.31820314897874
38708,264.4706348987718
38709,259.39402257992015
38710,237.3487820640099
38711,169.12804671486379
38712,163.89592799833426
38713,174.49715875109342
38714,230.91333709922517
38715,262.7585307668094
38716,251.5438504634996
38717,243.46615210109087
38718,289.98041094852664
38719,322.2717020002775
38720,215.23299902846162
38721,222.66080453468516
38722,253.90799212209083
38723,308.9092987167957
38724,307.7307981381779
38725,184.0757803630498
38726,211.43089701716502
38727,224.74559337290245
38728,261.70350902837293
38729,247.54664635017915
38730,211.60520725911036
38731,205.62302785060737
38732,308.8374443218618
38733,197.56207824735384
38734,258.22923337579573
38735,262.854076914018
38736,196.1678539414764
38737,242.73508255331114
38738,170.46952459012095
38739,248.80491510208412
38740,250.6837113012738
38741,251.96129840267815
38742,269.43047421392674
38743,249.87309950996388
38744,313.4935039927281
38745,286.8870540897915
38746,286.66131633759375
38747,252.20708601467018
38748,306.488610399118
38749,237.1156332595698
38750,190.38407816349897
38751,207.26335263482565
38752,307.12818906851487
38753,215.70836264202245
38754,116.36418203473781
38755,189.25404667089475
38756,123.86505490061053
38757,260.43583372641353
38758,254.33004342444295
38759,191.14177347996554
38760,290.1217375742924
38761,175.59003357631352
38762,331.8804824760964
38763,277.72244352345695
38764,241.36682641082703
38765,306.37144109031874
38766,247.6905468339182
38767,166.11587620138664
38768,240.42318601520086
38769,276.8771174750832
38770,263.4244445978308
38771,157.99359158149156
38772,256.8319550226133
38773,318.56905123961735
38774,302.6396600314203
38775,254.4601339429319
38776,300.7257087751631
38777,278.98828108161774
38778,258.7069832080697
38779,276.5488174369797
38780,296.90516580721504
38781,347.9623689053968
38782,167.092731165599
38783,325.42227255957505
38784,214.2148412283542
38785,251.34255275970858
38786,284.7350339927592
38787,232.42481878512422
38788,276.70149042922725
38789,299.5129190816791
38790,223.8012865827177
38791,280.8653068500877
38792,148.52489314877513
38793,262.1243296590058
38794,258.98633789297406
38795,269.52288650467256
38796,229.6481189562642
38797,301.1453876056039
38798,218.71658272227072
38799,260.36371320244393
38800,183.2054851312962
38801,229.14225856475744
38802,287.73510583738533
38803,233.99360952733997
38804,310.04695075930897
38805,202.3509407252458
38806,230.21085355694768
38807,259.96258569854723
38808,213.6257420651714
38809,236.1037643225382
38810,300.8619932636214
38811,270.913932337829
38812,183.52488478503977
38813,288.6662631994126
38814,238.11668286478925
38815,299.75556232595454
38816,266.11823322414284
38817,182.1407757066516
38818,248.70430882705026
38819,272.0534397352457
38820,248.63310640007077
38821,244.17784754721694
38822,208.3178831871082
38823,214.50564433758717
38824,203.19156988020276
38825,238.92538302305502
38826,180.99425432588177
38827,224.08668879441564
38828,328.9386226928146
38829,244.21193151049377
38830,269.5858960134449
38831,263.4756103527378
38832,275.2601960093015
38833,247.79765289672054
38834,324.06289819285394
38835,285.1226696498165
38836,235.481988050715
38837,278.01740706242254
38838,196.8060004281901
38839,261.46851123655426
38840,384.06140565989443
38841,259.1138362402823
38842,339.63056270555137
38843,252.3096845407715
38844,262.9422761623219
38845,345.6968136220887
38846,302.3402867050422
38847,284.9324008355874
38848,272.5921459132495
38849,192.86646923104664
38850,286.9212059634352
38851,203.92109546268114
38852,152.75861131845275
38853,307.86757001152193
38854,324.3969129967284
38855,308.76120273448294
38856,169.236034496088
38857,289.18288935269464
38858,272.5337666113897
38859,214.37847798964248
38860,181.00655166815818
38861,283.49863229170995
38862,214.33936644811854
38863,342.5459369194373
38864,165.33742005981077
38865,250.20904220845975
38866,324.4179110812429
38867,288.81122716569746
38868,267.111071255882
38869,219.43934432162504
38870,248.14712412389454
38871,221.39506226614537
38872,295.3237740731271
38873,160.81415393049258
38874,232.85394397164563
38875,250.80477067335042
38876,259.50286488499404
38877,246.30357676919726
38878,271.9104592451429
38879,287.46798650563886
38880,223.98676331688716
38881,302.87760867903364
38882,163.9092104108505
38883,274.6065113321164
38884,325.1157741605327
38885,266.6105380777472
38886,289.74205271762725
38887,243.46538924563365
38888,264.9898110648448
38889,222.599806739178
38890,226.01630820187586
38891,332.250791424122
38892,259.1389376510658
38893,311.85923084031094
38894,306.8158136626778
38895,233.29165659313756
38896,210.6416647842002
38897,216.74664608707744
38898,335.09397879765663
38899,244.02493313259376
38900,319.22144096759905
38901,320.79281102639857
38902,190.72210704300178
38903,306.37608425432745
38904,269.06044055267864
38905,231.5689123688597
38906,304.0677889003995
38907,304.19196387748707
38908,266.6607468189661
38909,235.2606518721551
38910,418.8615299681829
38911,105.22914731529434
38912,237.33312794039117
38913,253.46317690637903
38914,215.95702434283982
38915,165.32245898964158
38916,308.2279043563075
38917,332.9728401174913
38918,160.72192970932468
38919,389.215604687497
38920,284.78645425214927
38921,248.52604397299567
38922,268.2072281273888
38923,300.32004450713293
38924,216.34765705247654
38925,291.29184735379033
38926,237.4501539977251
38927,281.4385080834028
38928,266.68110795706485
38929,299.50822564694676
38930,266.7022326111484
38931,296.33946481190156
38932,224.6995154411105
38933,186.48635413632672
38934,242.18789028230162
38935,255.85701274039536
38936,253.6343756950704
38937,248.78144888245365
38938,211.67034959691597
38939,157.28581710357764
38940,190.07841383805916
38941,198.18067153159808
38942,267.59143831749446
38943,254.95768460574524
38944,211.16665809606337
38945,298.4834162889553
38946,389.6187213415155
38947,247.90220591256488
38948,147.50187394361748
38949,195.27926099412304
38950,124.78342332984873
38951,329.1677782985478
38952,314.0400953466102
38953,318.21149362122685
38954,334.5056156976269
38955,252.12963535644525
38956,244.1941135832322
38957,313.08551724554854
38958,275.05554938611647
38959,165.40191294282766
38960,276.02823688461126
38961,268.3630926263496
38962,205.509033874451
38963,314.16461156611456
38964,224.25986553174394
38965,249.40029814898233
38966,167.5880738015751
38967,258.11530460815914
38968,288.3064388954518
38969,222.98358570545832
38970,273.3208706743612
38971,254.39845200334003
38972,269.6299864474961
38973,203.61600279471415
38974,147.18154501622038
38975,264.9824906842432
38976,246.2927375001108
38977,288.7775435548211
38978,293.5597074507524
38979,291.78841338410194
38980,207.88809464487002
38981,213.80806794757365
38982,186.8695810934861
38983,327.97083431365274
38984,176.6560168845115
38985,327.04213681762724
38986,282.81698491469837
38987,276.83134206258677
38988,213.23610050265515
38989,239.2522283170925
38990,222.17015164231768
38991,229.90493189966756
38992,218.20842545914826
38993,260.96616664074224
38994,404.42901160126837
38995,271.6081499457751
38996,175.13071324738002
38997,231.2804113066274
38998,306.3213240851925
38999,316.66387165271817
39000,260.15837320098746
39001,190.7875275881127
39002,156.7777298445516
39003,262.1071531806634
39004,272.29618649651724
39005,267.7353377988532
39006,346.1666212985475
39007,211.50652916688355
39008,269.98500280126984
39009,298.4712245925765
39010,258.47025660329945
39011,201.6374839566218
39012,249.76689495643475
39013,210.79703879041733
39014,237.3991931970363
39015,294.0298288249432
39016,204.18140645713686
39017,227.49044246186315
39018,161.14438222564223
39019,306.00291113713166
39020,246.06262758425333
39021,269.4159847806988
39022,173.15368972804907
39023,187.38964103562867
39024,133.17098484118264
39025,288.14826161697
39026,219.5822286325111
39027,302.28688368080896
39028,357.817549699354
39029,222.28524944573104
39030,254.46445116867523
39031,223.55054452560466
39032,216.36193210894385
39033,251.6765686913305
39034,320.7305596748528
39035,214.30241504506563
39036,175.1867895740055
39037,237.7236452663075
39038,254.0427550083278
39039,314.0963866908313
39040,240.39075990014197
39041,299.5749279916345
39042,170.4212354644456
39043,375.83873451170246
39044,102.22424731047414
39045,239.30107252602122
39046,256.86479854631244
39047,240.35100104961896
39048,227.05301518656483
39049,250.83806192806668
39050,314.08930233515855
39051,264.81671619508415
39052,166.1771362907503
39053,291.4383617262546
39054,223.7041204605789
39055,361.1320449108215
39056,258.55623888233185
39057,312.18325847346534
39058,337.27615949848376
39059,223.90312074006374
39060,279.2182675220571
39061,325.514108592021
39062,234.87736551916063
39063,257.87945259696414
39064,351.6021673917893
39065,183.73947718460892
39066,226.3509102897708
39067,324.1854377446075
39068,299.7561751587444
39069,294.9408243168766
39070,287.14096367663933
39071,206.38074273971256
39072,249.06391412608505
39073,183.48437783823826
39074,258.3907196605811
39075,352.5285688754806
39076,217.8208884492697
39077,267.8492375186023
39078,98.22245642511493
39079,272.731229145369
39080,282.45183861088174
39081,118.52768371275806
39082,138.40331286042795
39083,306.1624091985948
39084,284.37091930888863
39085,362.29489055323467
39086,246.13152937932017
39087,227.47171536087447
39088,179.16473759732025
39089,306.8995854978699
39090,249.2626556949634
39091,335.0985341155901
39092,238.1369240914047
39093,215.70069649493357
39094,202.4967120025693
39095,284.33057033536556
39096,192.10234887559594
39097,239.8812434303285
39098,318.30325902477347
39099,170.89547824804453
39100,224.84051133997596
39101,263.8396715347607
39102,214.9281154254637
39103,324.0573882988492
39104,288.16144023039755
39105,253.79703575094757
39106,296.3731214168749
39107,203.5899490556873
39108,281.5379206803488
39109,343.9502118725811
39110,211.70298003048686
39111,275.93311105583
39112,226.709781190615
39113,344.51945662227484
39114,241.84549078377597
39115,202.69219838693292
39116,188.76009145198643
39117,259.47075035325213
39118,264.28038035876426
39119,298.8525308587688
39120,204.95069431607212
39121,274.1485008583773
39122,187.4739665502622
39123,265.6492970786167
39124,259.2157187562271
39125,261.3598975314741
39126,291.1043111373614
39127,292.92073441183186
39128,199.116643439006
39129,187.42990246018175
39130,197.41872302797788
39131,237.61397944978035
39132,336.12568873403103
39133,265.3381674072532
39134,376.469502086275
39135,351.1163594164165
39136,194.92255704357575
39137,325.3896314585275
39138,184.83695775223
39139,266.8000135808063
39140,229.53517788815248
39141,152.57124445194484
39142,295.35980749061963
39143,241.91312268540557
39144,216.4964525642928
39145,279.60566463501505
39146,207.75188861769354
39147,306.3672866173756
39148,342.15474242550283
39149,250.96942809723808
39150,231.39421575653134
39151,268.22666561325605
39152,280.44593607788073
39153,236.54691654171194
39154,274.24036806063356
39155,280.8164230540889
39156,232.22064828598542
39157,284.91060228261415
39158,207.0067278650447
39159,236.71892427100207
39160,189.6783479488869
39161,220.40793675939938
39162,304.97775929329254
39163,225.6567896928327
39164,299.7486812827799
39165,150.61948587130766
39166,260.4539251197888
39167,217.77102077177364
39168,247.983408541266
39169,203.1185418447171
39170,285.37331662401994
39171,237.13131173085375
39172,178.21423436024338
39173,236.3325837369922
39174,171.21691020243225
39175,242.0854493857157
39176,207.77750259871064
39177,295.1528034751337
39178,267.3260506029998
39179,174.38773478955932
39180,343.7425569877371
39181,266.3815158808397
39182,260.74012916167504
39183,245.54084696157312
39184,362.7091584264415
39185,283.008552440713
39186,320.10950014040486
39187,336.369061214666
39188,242.41333497644345
39189,191.29934140051662
39190,319.3167758142133
39191,218.8512652525271
39192,281.0861007627041
39193,275.77766734699446
39194,212.90997232382097
39195,213.9875046883501
39196,310.71224229047436
39197,209.8017761910143
39198,176.88217264064065
39199,268.23296589315476
39200,230.8771827549846
39201,196.69827534362383
39202,224.860500701994
39203,272.91199508782694
39204,245.891372059249
39205,188.95376036204826
39206,300.91853736560705
39207,187.1185113612041
39208,230.11547996314482
39209,234.732940549588
39210,267.0371893978084
39211,270.9993187662977
39212,288.1242293296455
39213,143.27926949721729
39214,242.424839299841
39215,314.3033417231326
39216,266.6171489724944
39217,191.90473188899637
39218,269.5607218030458
39219,184.878238068361
39220,301.03921020522955
39221,231.76931631341338
39222,185.5194024173001
39223,272.3920565454085
39224,254.79466062870847
39225,259.6701529942171
39226,261.03010668851255
39227,270.2539161637064
39228,249.8384853765182
39229,258.334721159441
39230,179.57497578533676
39231,222.1527479901805
39232,174.20680229310176
39233,289.1403823435021
39234,299.8112369024269
39235,277.730779647383
39236,209.68899753703036
39237,218.97838754220624
39238,242.0458356817292
39239,259.8419924847715
39240,348.39488294202505
39241,246.94852971976977
39242,316.4327906912907
39243,295.9515616068162
39244,203.984307543962
39245,263.36941615551433
39246,270.13478405523335
39247,264.9040369460595
39248,238.26460615388567
39249,381.213389060283
39250,224.43517321582712
39251,205.99904010319187
39252,248.14978359032602
39253,175.71757894727034
39254,185.2896601171945
39255,236.8798904163187
39256,169.9473452210554
39257,223.55411439025872
39258,234.8168295816572
39259,261.4944237728014
39260,309.6405925147633
39261,204.97017269592635
39262,238.38014521419413
39263,223.3334520692918
39264,267.8754665802303
39265,265.01557633598316
39266,236.87538296453687
39267,239.69394911313807
39268,264.5223724849637
39269,244.17186715012338
39270,294.6886157148279
39271,240.36992023455164
39272,219.6847218624867
39273,297.95713985307225
39274,259.6684807477383
39275,273.57293067469504
39276,109.8001416235816
39277,225.1504739209308
39278,233.68704781662603
39279,192.25736064518264
39280,299.7484269701615
39281,267.3747901626062
39282,290.097932367203
39283,237.08437721768604
39284,207.39595575883496
39285,255.09098019602533
39286,249.2445506839136
39287,247.65676112618584
39288,236.8452033432785
39289,203.39668034464896
39290,287.4953764712936
39291,314.99029338625724
39292,232.69019973656196
39293,225.98866836075695
39294,275.69046374093557
39295,266.8755299671704
39296,315.57946366218476
39297,130.41179309339708
39298,264.2275169270518
39299,271.68827610949455
39300,264.7184486773973
39301,258.6801087995655
39302,248.24433919602748
39303,272.93609055917386
39304,286.7133193537935
39305,183.41692112689685
39306,174.4551014467375
39307,168.87371785293573
39308,232.14910008579977
39309,251.55218627846762
39310,257.69690838132414
39311,247.83721847297474
39312,301.3642908332877
39313,288.93937811771656
39314,315.0681070104847
39315,294.2392645776043
39316,158.59354702544545
39317,307.12002663904883
39318,241.8148867701193
39319,220.74289652123946
39320,201.51908053587073
39321,317.7015274784212
39322,319.61911663220167
39323,218.0980346486415
39324,238.0811541121352
39325,274.7946675022791
39326,280.6382047017804
39327,191.22673425427524
39328,290.3019204935898
39329,332.94318355815994
39330,161.25628036867153
39331,249.72148596075448
39332,305.4181811076917
39333,220.487340786052
39334,276.9316434151822
39335,195.15248718087875
39336,235.41519099396018
39337,302.2662330936801
39338,249.84278274254137
39339,203.1252634834467
39340,182.2990520087679
39341,183.68162099610095
39342,274.6786104778647
39343,277.9444997795393
39344,217.31396408442222
39345,200.3663969453263
39346,305.8076251588804
39347,393.35604225763433
39348,236.02061882944597
39349,239.33723998033594
39350,244.2183637332171
39351,340.52638229419034
39352,265.9669503871988
39353,244.16786964433555
39354,234.49284059627357
39355,234.7351860924531
39356,272.4604215535382
39357,209.685630286788
39358,124.28323391885945
39359,298.702402727746
39360,211.71823793605125
39361,242.96326485856022
39362,355.40335676764414
39363,268.32663884553784
39364,250.7276206532885
39365,321.3517911458251
39366,207.1954914848578
39367,278.27643873473033
39368,289.7980132708191
39369,168.28096674227947
39370,312.8497442479521
39371,256.952790011291
39372,265.4086076951333
39373,295.6941436129074
39374,220.53447921695863
39375,183.7834630640435
39376,348.81304248366473
39377,233.17430344835512
39378,263.38630216095197
39379,307.5777902467201
39380,119.31795268044044
39381,177.1028985770077
39382,258.5619390405285
39383,164.05697907117076
39384,231.54106053625839
39385,301.28572729171015
39386,261.53256353897365
39387,299.62092019762736
39388,240.52709867313197
39389,268.07624798903475
39390,280.2634975357682
39391,228.35565406853675
39392,189.59721432923106
39393,248.8194575014418
39394,320.3008258168158
39395,251.42384170697983
39396,214.95640090531015
39397,250.5156673641921
39398,209.02379124625995
39399,244.15202236725693
39400,231.3939693436536
39401,283.5313567789395
39402,379.1262994004442
39403,179.8461893955585
39404,294.2263483929825
39405,251.34082477725812
39406,239.53799664422863
39407,186.62382730272302
39408,227.06333307475325
39409,149.66288906416423
39410,229.96506272932604
39411,190.56356157938126
39412,224.13799545052098
39413,179.03915293132798
39414,275.7920279518057
39415,279.0233328860673
39416,229.26778677426972
39417,219.09458943632438
39418,242.78895253090832
39419,237.7833854333266
39420,250.91284299916555
39421,204.55401149467986
39422,320.2581613466764
39423,255.52558329671984
39424,106.03645232188128
39425,241.79803758319267
39426,254.9139569536065
39427,226.92510067476488
39428,160.03622648550277
39429,225.26070552619117
39430,238.99635362937116
39431,248.32842843165923
39432,219.0403318223344
39433,265.78835989836875
39434,277.83703918708943
39435,221.57986488913062
39436,248.9108460522722
39437,184.82001653490852
39438,241.90020947538812
39439,238.6326966361903
39440,213.6836361887947
39441,284.4052589423549
39442,255.92072762309664
39443,180.67768108666684
39444,182.2714944542688
39445,309.69553762155095
39446,275.2670662087888
39447,298.1030575310507
39448,215.197099969202
39449,160.84270380272216
39450,270.0154347401981
39451,235.32160607848726
39452,220.0664873769222
39453,167.60593865728038
39454,275.56998536666816
39455,265.5630741493352
39456,361.5272473987235
39457,241.96551125970691
39458,243.35021511769284
39459,255.9643761809423
39460,217.67560921710387
39461,166.90051598934676
39462,240.06558643026705
39463,252.91361143673004
39464,220.43021071855262
39465,187.72882192027583
39466,234.20715567282622
39467,151.33463754168798
39468,251.84492733471015
39469,323.9733819322756
39470,241.6581284024659
39471,265.2371860823094
39472,192.77100027876725
39473,207.37476347871262
39474,199.8916674547873
39475,336.8118997234761
39476,301.31909349352065
39477,250.68369924797042
39478,334.88108935936134
39479,166.2888613693877
39480,277.77786981267514
39481,333.4384781985592
39482,322.31126798757
39483,213.95627854396955
39484,275.70826618993704
39485,266.05063012394766
39486,278.5562690992592
39487,306.2135242322437
39488,287.8912625498201
39489,147.4380140045247
39490,306.6483829355878
39491,219.96294864422873
39492,259.65269692365683
39493,213.53291931979308
39494,242.02454045637612
39495,227.16749509086597
39496,228.41337384216743
39497,159.91331192151335
39498,223.16838492489507
39499,278.0857550452184
39500,192.94379079735006
39501,302.14517226933924
39502,257.2608680902228
39503,298.0628267794289
39504,276.2087255688958
39505,118.09321347877929
39506,249.50219031305573
39507,269.1788589696126
39508,264.43420520035164
39509,260.64453813617934
39510,221.47304141384507
39511,307.21212386187443
39512,327.30664328133605
39513,328.92898108742247
39514,179.07240310573553
39515,211.4549268560593
39516,222.5241634902904
39517,228.5568965351622
39518,292.7579139954379
39519,201.38340190007173
39520,406.72590551637256
39521,226.69348801566105
39522,230.8605878454839
39523,176.44063857602032
39524,191.73814681197763
39525,311.6159410122978
39526,285.0275362859047
39527,209.85136973039306
39528,258.446855737281
39529,292.74146102702156
39530,122.95699857989449
39531,291.55941536660634
39532,294.32353850866434
39533,264.71143172340794
39534,279.86988343176597
39535,282.962838329629
39536,278.0616201856331
39537,283.7165381136398
39538,189.99942981997003
39539,242.68774496784025
39540,285.0679165579676
39541,291.71255471716887
39542,293.35883005261906
39543,182.20273564107242
39544,248.63293798503497
39545,271.48412842254675
39546,195.8961114646207
39547,184.14067037453572
39548,269.59003032931577
39549,197.89545083597082
39550,338.06949084106964
39551,249.72245197934674
39552,293.0152051416809
39553,373.6134205576476
39554,228.72375324102723
39555,266.15747939548214
39556,197.55230960312704
39557,246.31845210276188
39558,230.8053572465935
39559,287.270577187596
39560,293.8265219411819
39561,210.79012410563155
39562,282.60461676614636
39563,160.2778554416942
39564,200.45982278851002
39565,216.2755660485331
39566,312.51442988883827
39567,244.6827012556041
39568,164.9064106997655
39569,274.49006830221816
39570,181.24847424543358
39571,298.86467862692814
39572,296.41569013458
39573,268.2690470388002
39574,265.36071025453657
39575,176.95260721426428
39576,218.57880896161834
39577,307.5299586903129
39578,328.94553238919946
39579,240.67400185967986
39580,193.5501458722437
39581,266.5993756949747
39582,302.33890633522736
39583,187.97576981197153
39584,146.74524417424166
39585,242.47930377515274
39586,220.8047959729153
39587,275.9056661660693
39588,215.28413437470053
39589,301.59039144408433
39590,225.53297288927482
39591,242.4105895703923
39592,240.26739153237023
39593,218.52555335465618
39594,231.79004408786233
39595,379.67403275437357
39596,244.30801335211817
39597,283.52766795489646
39598,253.41704109818184
39599,276.91278868251476
39600,339.04973291021344
39601,219.17577281126847
39602,239.3458978610308
39603,218.59167251421246
39604,283.39864134190975
39605,245.6104243804904
39606,262.2665094520259
39607,303.5301750736645
39608,295.11484223859173
39609,308.01215753862823
39610,316.8203317140461
39611,265.6990137262373
39612,273.6742948650107
39613,174.27405343488093
39614,240.80634050724987
39615,234.4184829152059
39616,227.62496630211186
39617,269.5410262784811
39618,297.8826788477927
39619,226.15074229419957
39620,190.44529633840418
39621,371.9680430262604
39622,209.50729223113774
39623,358.3267400067455
39624,304.6598338272022
39625,283.504190648425
39626,279.0908616282001
39627,384.8715749987407
39628,277.63770981402934
39629,233.85058723878075
39630,216.68917304724962
39631,291.73919443765465
39632,320.9171996584365
39633,307.70564563768187
39634,306.4813512447741
39635,336.1413667819181
39636,306.39026190505047
39637,244.9678453927074
39638,256.447847241472
39639,310.929172079865
39640,219.31389842667983
39641,272.2188395759968
39642,216.8831493047489
39643,209.16721155099324
39644,266.722521856536
39645,308.5495851568373
39646,323.4578754020748
39647,251.88137432407913
39648,299.1706904377096
39649,288.2914130215959
39650,229.43222912435908
39651,240.42143934525984
39652,277.18223396091395
39653,241.91801870737015
39654,258.0868716553781
39655,322.14811579671897
39656,324.0851071073914
39657,267.3646515315328
39658,298.2985962099249
39659,230.1914112859322
39660,196.94076685995216
39661,292.06934959385114
39662,253.67060064902174
39663,245.57713333930715
